"trial","target","Xcursor","Ycursor","Xrobot","Yrobot","XscreenO","YscreenO","Xhome","Yhome","XTarget","Ytarget","blocknumber","rotation","time","trialselected","sampleselected","sampleinterpolated","maxvelocity","unsure","participant","task","new_targety","new_target_angle","relative_cursory","pv_angle_OG","pv_angle","isoutlier","subject"
215,45,4.0795,-4.8519,4.0795,-4.8519,528,395,0,-8.5,8.4853,-0.014719,3,0,681,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.6481,41.804729838212,3.19527016178797,FALSE,"bw_3254"
216,90,0.0346,-4.2402,0.0346,-4.2402,528,395,0,-8.5,0,3.5,3,0,541,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.2598,89.5346282979446,0.46537170205535,FALSE,"bw_3254"
235,45,3.7535,-5.5777,3.7535,-5.5777,528,395,0,-8.5,8.4853,-0.014719,3,0,701,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,2.9223,37.9026609322921,7.09733906770794,FALSE,"bw_3254"
236,90,-0.212,-2.9254,-0.212,-2.9254,528,395,0,-8.5,0,3.5,3,0,301,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.5746,92.1778880271538,-2.1778880271538,FALSE,"bw_3254"
237,135,-3.1951,-3.5938,-3.1951,-3.5938,528,395,0,-8.5,-8.4853,-0.014719,3,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.9062,123.073672016198,11.9263279838021,FALSE,"bw_3254"
238,45,4.2896,-5.3057,4.2896,-5.3057,528,395,0,-8.5,8.4853,-0.014719,3,0,261,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.1943,36.6736366982958,8.3263633017042,FALSE,"bw_3254"
239,135,-3.9768,-3.7388,-3.9768,-3.7388,528,395,0,-8.5,-8.4853,-0.014719,3,0,441,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.7612,129.870374593076,5.12962540692448,FALSE,"bw_3254"
240,90,-0.365,-2.3126,-0.365,-2.3126,528,395,0,-8.5,0,3.5,3,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,6.1874,93.3760144111047,-3.37601441110472,FALSE,"bw_3254"
241,90,-0.462,-3.2089,-0.462,-3.2089,528,395,0,-8.5,0,3.5,3,0,481,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.2911,94.9902069600651,-4.99020696006514,FALSE,"bw_3254"
242,135,-3.8159,-4.1234,-3.8159,-4.1234,528,395,0,-8.5,-8.4853,-0.014719,3,0,421,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.3766,131.084745343322,3.91525465667814,FALSE,"bw_3254"
243,45,4.3794,-4.6516,4.3794,-4.6516,528,395,0,-8.5,8.4853,-0.014719,3,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.8484,41.3074060148804,3.6925939851196,FALSE,"bw_3254"
253,90,-0.1699,-3.049,-0.1699,-3.049,528,395,0,-8.5,0,3.5,4,0,701,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.451,91.7852508647536,-1.78525086475364,FALSE,"bw_3254"
254,135,-2.9331,-5.1189,-2.9331,-5.1189,528,395,0,-8.5,-8.4853,-0.014719,4,0,261,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.3811,130.941597275159,4.05840272484147,FALSE,"bw_3254"
255,45,4.3452,-4.121,4.3452,-4.121,528,395,0,-8.5,8.4853,-0.014719,4,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.379,45.2219788242079,-0.221978824207866,FALSE,"bw_3254"
256,45,5.8179,-3.2637,5.8179,-3.2637,528,395,0,-8.5,8.4853,-0.014719,4,0,661,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,5.2363,41.9882462668382,3.0117537331618,FALSE,"bw_3254"
257,90,-0.4516,-2.3002,-0.4516,-2.3002,528,395,0,-8.5,0,3.5,4,0,361,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,6.1998,94.1661274339322,-4.16612743393217,FALSE,"bw_3254"
258,135,-3.948,-3.572,-3.948,-3.572,528,395,0,-8.5,-8.4853,-0.014719,4,0,481,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.928,128.699486765415,6.30051323458466,FALSE,"bw_3254"
259,135,-3.1662,-4.6717,-3.1662,-4.6717,528,395,0,-8.5,-8.4853,-0.014719,4,0,301,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.8283,129.592489329337,5.40751067066307,FALSE,"bw_3254"
261,45,3.2469,-4.8302,3.2469,-4.8302,528,395,0,-8.5,8.4853,-0.014719,4,0,341,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.6698,48.4988157625704,-3.49881576257043,FALSE,"bw_3254"
280,135,-3.4016,-5.0553,-3.4016,-5.0553,528,395,0,-8.5,-8.4853,-0.014719,4,0,741,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.4447,134.639306563402,0.360693436598126,FALSE,"bw_3254"
281,45,4.7836,-4.9745,4.7836,-4.9745,528,395,0,-8.5,8.4853,-0.014719,4,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.5255,36.3901122221552,8.60988777784481,FALSE,"bw_3254"
282,90,0.0084,-3.1811,0.0084,-3.1811,528,395,0,-8.5,0,3.5,4,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.3189,89.9095143454877,0.0904856545123209,FALSE,"bw_3254"
283,90,0.9103,-2.6572,0.9103,-2.6572,528,395,0,-8.5,0,3.5,4,0,841,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.8428,81.1445900960529,8.85540990394706,FALSE,"bw_3254"
284,45,4.2362,-4.8851,4.2362,-4.8851,528,395,0,-8.5,8.4853,-0.014719,4,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.6149,40.4753045727664,4.52469542723359,FALSE,"bw_3254"
285,135,-2.3118,-4.5398,-2.3118,-4.5398,528,395,0,-8.5,-8.4853,-0.014719,4,0,401,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,3.9602,120.274604885174,14.7253951148261,FALSE,"bw_3254"
286,90,-0.2573,-2.3458,-0.2573,-2.3458,528,395,0,-8.5,0,3.5,4,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,6.1542,92.3940761391527,-2.39407613915267,FALSE,"bw_3254"
287,135,-2.6678,-4.3152,-2.6678,-4.3152,528,395,0,-8.5,-8.4853,-0.014719,4,0,321,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.1848,122.517413264675,12.4825867353248,FALSE,"bw_3254"
288,45,3.9011,-4.7227,3.9011,-4.7227,528,395,0,-8.5,8.4853,-0.014719,4,0,301,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.7773,44.0762915505682,0.923708449431786,FALSE,"bw_3254"
307,90,0.5974,-3.4328,0.5974,-3.4328,528,395,0,-8.5,0,3.5,4,0,721,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.0672,83.2761241612569,6.72387583874307,FALSE,"bw_3254"
308,135,-3.0422,-6.0993,-3.0422,-6.0993,528,395,0,-8.5,-8.4853,-0.014719,4,0,261,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,2.4007,141.721868565211,-6.72186856521111,FALSE,"bw_3254"
309,45,5.828,-4.0924,5.828,-4.0924,528,395,0,-8.5,8.4853,-0.014719,4,0,521,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,4.4076,37.0994885352094,7.90051146479058,FALSE,"bw_3254"
310,90,0.5527,-3.7443,0.5527,-3.7443,528,395,0,-8.5,0,3.5,4,0,461,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,4.7557,83.3709133133775,6.62908668662251,FALSE,"bw_3254"
311,135,-3.2076,-3.8021,-3.2076,-3.8021,528,395,0,-8.5,-8.4853,-0.014719,4,0,381,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.6979,124.324212256638,10.6757877433618,FALSE,"bw_3254"
312,45,4.4016,-5.2791,4.4016,-5.2791,528,395,0,-8.5,8.4853,-0.014719,4,0,341,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.2209,36.1950476016877,8.80495239831231,FALSE,"bw_3254"
313,45,4.6623,-5.2116,4.6623,-5.2116,528,395,0,-8.5,8.4853,-0.014719,4,0,441,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,44.9999358525315,3.2884,35.1959719021343,9.80402809786568,FALSE,"bw_3254"
314,90,0.0254,-3.4441,0.0254,-3.4441,528,395,0,-8.5,0,3.5,4,0,501,1,1,0,1,0,"bw_3254","align_explicit_train_selected",12,90,5.0559,89.7121579627133,0.287842037286723,FALSE,"bw_3254"
315,135,-3.1986,-3.9183,-3.1986,-3.9183,528,395,0,-8.5,-8.4853,-0.014719,4,0,361,1,1,0,1,0,"bw_3254","align_explicit_train_selected",8.485281,135.000064147469,4.5817,124.919862056044,10.0801379439556,FALSE,"bw_3254"
100,135,-4.5032,-4.0533,-4.5032,-4.0533,528,395,0,-8.5,-8.4853,-0.014719,1,0,1181,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.4467,135.361698850196,-0.36169885019595,FALSE,"bw_3254"
101,90,0.6419,-4.5981,0.6419,-4.5981,528,395,0,-8.5,0,3.5,1,0,781,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,3.9019,80.6579703345394,9.34202966546063,FALSE,"bw_3254"
102,45,3.491,-4.8525,3.491,-4.8525,528,395,0,-8.5,8.4853,-0.014719,1,0,581,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.6475,46.255915574106,-1.25591557410596,FALSE,"bw_3254"
103,45,4.1129,-4.1898,4.1129,-4.1898,528,395,0,-8.5,8.4853,-0.014719,1,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,4.3102,46.341832640078,-1.34183264007797,FALSE,"bw_3254"
104,90,-0.4556,-3.1943,-0.4556,-3.1943,528,395,0,-8.5,0,3.5,1,0,601,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.3057,94.9079441176885,-4.9079441176885,FALSE,"bw_3254"
105,135,-3.491,-5.5352,-3.491,-5.5352,528,395,0,-8.5,-8.4853,-0.014719,1,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,2.9648,139.659769246987,-4.65976924698722,FALSE,"bw_3254"
106,90,-0.1646,-3.5983,-0.1646,-3.5983,528,395,0,-8.5,0,3.5,1,0,561,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,4.9017,91.9232802615293,-1.92328026152931,FALSE,"bw_3254"
107,45,3.7971,-4.9897,3.7971,-4.9897,528,395,0,-8.5,8.4853,-0.014719,1,0,781,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.5103,42.7524153778106,2.24758462218941,FALSE,"bw_3254"
108,135,-3.1273,-3.9995,-3.1273,-3.9995,528,395,0,-8.5,-8.4853,-0.014719,1,0,741,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.5005,124.794600245632,10.2053997543675,FALSE,"bw_3254"
173,135,-3.0694,-5.4117,-3.0694,-5.4117,528,395,0,-8.5,-8.4853,-0.014719,2,0,561,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.0883,134.824141021443,0.175858978557272,FALSE,"bw_3254"
174,45,3.754,-4.6168,3.754,-4.6168,528,395,0,-8.5,8.4853,-0.014719,2,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.8832,45.9691914112384,-0.969191411238405,FALSE,"bw_3254"
175,45,4.868,-4.4935,4.868,-4.4935,528,395,0,-8.5,8.4853,-0.014719,2,0,521,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,4.0065,39.4553347049919,5.54466529500811,FALSE,"bw_3254"
176,90,-0.7791,-3.4514,-0.7791,-3.4514,528,395,0,-8.5,0,3.5,2,0,521,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.0486,98.7726825574741,-8.77268255747413,FALSE,"bw_3254"
177,135,-4.0292,-5.3183,-4.0292,-5.3183,528,395,0,-8.5,-8.4853,-0.014719,2,0,541,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.1817,141.703244213086,-6.70324421308649,FALSE,"bw_3254"
178,135,-4.6308,-4.4783,-4.6308,-4.4783,528,395,0,-8.5,-8.4853,-0.014719,2,0,641,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.0217,139.026741651781,-4.02674165178124,FALSE,"bw_3254"
179,45,3.8099,-3.9103,3.8099,-3.9103,528,395,0,-8.5,8.4853,-0.014719,2,0,561,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,4.5897,50.3040082115062,-5.30400821150617,FALSE,"bw_3254"
180,90,-0.5421,-3.3574,-0.5421,-3.3574,528,395,0,-8.5,0,3.5,2,0,581,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.1426,96.017531286591,-6.01753128659102,FALSE,"bw_3254"
244,45,3.4634,-4.99,3.4634,-4.99,528,395,0,-8.5,8.4853,-0.014719,3,0,981,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.51,45.3828754384548,-0.382875438454846,FALSE,"bw_3254"
245,90,-0.9791,-3.7715,-0.9791,-3.7715,528,395,0,-8.5,0,3.5,3,0,701,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,4.7285,101.6985444429,-11.6985444428996,FALSE,"bw_3254"
246,135,-3.976,-4.218,-3.976,-4.218,528,395,0,-8.5,-8.4853,-0.014719,3,0,581,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,4.282,132.877877128375,2.12212287162484,FALSE,"bw_3254"
247,135,-2.8576,-4.7591,-2.8576,-4.7591,528,395,0,-8.5,-8.4853,-0.014719,3,0,601,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.7409,127.375498524064,7.62450147593611,FALSE,"bw_3254"
248,45,3.7875,-3.3976,3.7875,-3.3976,528,395,0,-8.5,8.4853,-0.014719,3,0,601,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,5.1024,53.4135844986775,-8.41358449867745,FALSE,"bw_3254"
249,90,-0.1358,-2.0274,-0.1358,-2.0274,528,395,0,-8.5,0,3.5,3,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,6.4726,91.2019320647938,-1.20193206479384,FALSE,"bw_3254"
251,45,4.2596,-4.5049,4.2596,-4.5049,528,395,0,-8.5,8.4853,-0.014719,3,0,601,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.9951,43.1647364099534,1.83526359004662,FALSE,"bw_3254"
252,90,0.1877,-3.3418,0.1877,-3.3418,528,395,0,-8.5,0,3.5,3,0,640,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.1582,87.9160027110122,2.08399728898776,FALSE,"bw_3254"
316,90,1.2664,-3.4995,1.2664,-3.4995,528,395,0,-8.5,0,3.5,4,0,781,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.0005,75.7883816285669,14.2116183714331,FALSE,"bw_3254"
317,45,4.1385,-4.9788,4.1385,-4.9788,528,395,0,-8.5,8.4853,-0.014719,4,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.5212,40.3924552801963,4.60754471980373,FALSE,"bw_3254"
318,135,-3.8566,-5.2041,-3.8566,-5.2041,528,395,0,-8.5,-8.4853,-0.014719,4,0,621,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.2959,139.482373627176,-4.48237362717606,FALSE,"bw_3254"
319,90,-0.2827,-3.2216,-0.2827,-3.2216,528,395,0,-8.5,0,3.5,4,0,581,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,5.2784,93.0657123791527,-3.06571237915274,FALSE,"bw_3254"
320,45,3.4582,-5.1232,3.4582,-5.1232,528,395,0,-8.5,8.4853,-0.014719,4,0,601,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.3768,44.3176801789712,0.682319821028763,FALSE,"bw_3254"
321,135,-4.3714,-5.1174,-4.3714,-5.1174,528,395,0,-8.5,-8.4853,-0.014719,4,0,641,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.3826,142.267208157306,-7.26720815730553,FALSE,"bw_3254"
322,135,-3.9154,-4.9917,-3.9154,-4.9917,528,395,0,-8.5,-8.4853,-0.014719,4,0,661,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,135.000064147469,3.5083,138.138835472118,-3.13883547211759,FALSE,"bw_3254"
323,90,-0.2563,-3.7953,-0.2563,-3.7953,528,395,0,-8.5,0,3.5,4,0,661,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",12,90,4.7047,93.1182449158578,-3.11824491585784,FALSE,"bw_3254"
324,45,3.6,-5.2572,3.6,-5.2572,528,395,0,-8.5,8.4853,-0.014719,4,0,481,1,1,0,1,0,"bw_3254","align_explicit_no_cursor_selected",8.485281,44.9999358525315,3.2428,42.011823630364,2.98817636963596,FALSE,"bw_3254"
